Suburb,Address,Rooms,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CouncilArea_filled,Type_t,Type_u
Kew,37 Heather Gr,1.4796112010779736,2.2098169280696536,S,Kay,18/06/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,0.933464812255496,0.7670637549592622,1.098820264124557,0.10669361786801343,Boroondara,-378.046,1.450.595,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,52 Argyle Rd,1.4796112010779736,2.5479629906598547,S,Jellis,19/11/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,0.933464812255496,0.7670637549592622,1.2744811523656165,0.10669361786801343,Boroondara,-37.804,1.450.553,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,34 Cobden St,-0.9689330524639671,0.5703208670262542,S,Jellis,19/11/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-2.0096007996066954,-0.1025747393812622,0.10669361786801343,Boroondara,-378.033,145.036,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,2/37 Wills St,0.25533907430700326,0.6830362212229879,PI,Jellis,19/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.654651816710307,0.9833420031223864,Boroondara,-377.993,1.450.267,Southern Metropolitan,0.6927772266741459,Boroondara,True,False
Kew,10/7 College Pde,0.25533907430700326,-0.5670795253226041,S,Jellis,22/05/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,0.10669361786801343,Boroondara,-378.135,1.450.355,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,7a Peel St,0.25533907430700326,0.9289606303794977,VB,Jellis,22/05/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.5229061505295123,1.088539809352911,Boroondara,-378.053,1.450.327,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,61 Molesworth St,0.25533907430700326,2.578703541804418,VB,Jellis,22/08/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,2.155396032242241,2.886797162292486,-0.24396573623373577,Boroondara,-378.006,1.450.218,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,5/13 Hope Ct,-0.9689330524639671,-0.9134230682180222,S,Jellis,23/04/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,0.7670637549592622,-1.2976961397356148,0.8781441968918616,Boroondara,-377.925,1.450.263,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,91 Princess St,1.4796112010779736,2.578703541804418,VB,Kay,23/04/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,-0.7700980690023425,-2.0096007996066954,1.5850245083632044,0.10669361786801343,Boroondara,-378.012,1.450.297,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,9/25 Derby St,-0.9689330524639671,-0.9011268477601967,S,Nelson,24/09/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,0.10669361786801343,Boroondara,-378.034,1.450.369,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,27 Earl St,0.25533907430700326,0.8469858273273277,PI,Fletchers,24/09/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.3303038780699207,0.10669361786801343,Boroondara,-37.796,1.450.377,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,4/97 Earl St,1.4796112010779736,0.006744096042585638,VB,Fletchers,24/09/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,2.6370276935133345,0.7670637549592622,-0.3033300402281876,0.10669361786801343,Boroondara,-37.794,145.032,Southern Metropolitan,0.6927772266741459,Boroondara,True,False
Kew,2 Fernhurst Gr,1.4796112010779736,2.578703541804418,VB,Jellis,24/09/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,1.8767470549063927,-2.347921860844231,Boroondara,-378.067,1.450.277,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,2/27 Pakington St,-0.9689330524639671,-0.7925102337160715,SP,Nelson,25/02/2017,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,1.039221034185626,0.036561747047663594,Boroondara,-378.024,1.450.346,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,2/78 Studley Park Rd,0.25533907430700326,-0.08547755739110557,S,Marshall,25/02/2017,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.8585439191329657,0.4573529719697626,Boroondara,-378.063,1.450.179,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,3/99 Earl St,-0.9689330524639671,-0.5926966512764072,S,Jellis,26/07/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-0.908732744344697,0.8781441968918616,Boroondara,-377.938,1.450.321,Southern Metropolitan,0.6927772266741459,Boroondara,True,False
Kew,53 Mary St,0.25533907430700326,0.8469858273273277,S,Nelson,26/07/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,-0.6212685223237165,0.08877015673846356,0.10669361786801343,Boroondara,-378.046,1.450.382,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,5/93 Princess St,0.25533907430700326,-0.5424870844069531,S,Nelson,26/07/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,1.5379724847272063,0.4573529719697626,Boroondara,-37.801,1.450.297,Southern Metropolitan,0.6927772266741459,Boroondara,True,False
Kew,75 Earl St,-0.9689330524639671,2.578703541804418,S,Jellis,27/06/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,2.042997538420253,-1.9972625067424816,Boroondara,-377.944,1.450.339,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,7 Gladstone St,0.25533907430700326,1.1646381891544864,S,Jellis,27/06/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.380492703281652,-0.6998228965660097,Boroondara,-378.027,1.450.404,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,3/100 Mount St,-0.9689330524639671,-1.0589283436356238,VB,RT,27/06/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,0.933464812255496,-0.6212685223237165,-1.2976961397356148,1.3340013572241356,Boroondara,-378.162,1.450.592,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,21 Princess St,1.4796112010779736,1.4925374013631663,S,Jellis,27/06/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,0.933464812255496,2.155396032242241,0.9262961774592304,0.10669361786801343,Boroondara,-378.065,1.450.287,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,60 Childers St,0.25533907430700326,1.0314291341947102,PI,Marshall,27/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,0.7670637549592622,1.3905428106677453,-0.9102185090270593,Boroondara,-377.981,1.450.423,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,18 Collins St,1.4796112010779736,1.5437716532707726,S,hockingstuart,27/11/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,2.6370276935133345,0.7670637549592622,0.7129936703093722,1.5093310342750101,Boroondara,-377.982,1.450.281,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,4/206 Cotham Rd,0.25533907430700326,0.21168110367301055,S,Jellis,27/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,-1.1206141214881087,Boroondara,-378.087,1.450.452,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,36 Denmark St,0.25533907430700326,0.6010614181708179,S,Christopher,27/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-2.0096007996066954,-0.2907828339252548,0.10669361786801343,Boroondara,-378.116,1.450.285,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,33 Disraeli St,0.25533907430700326,0.9084669296164553,S,Kay,27/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,-0.36292927016711857,-2.347921860844231,Boroondara,-378.021,1.450.391,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,47 Kellett Gr,1.4796112010779736,2.558209841041376,S,Jellis,27/11/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,2.6370276935133345,0.7670637549592622,0.6690784482491072,0.10669361786801343,Boroondara,-377.915,1.450.348,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,157 Wiltshire Dr,0.25533907430700326,-0.5465858245595616,SP,RT,27/11/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,-1.2976961397356148,0.10669361786801343,Boroondara,-377.941,1.450.238,Southern Metropolitan,0.6927772266741459,Boroondara,True,False
Kew,62 Campbell St,1.4796112010779736,2.578703541804418,PI,Marshall,28/05/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,2.6370276935133345,2.155396032242241,1.2117451208509524,1.4742650988648354,Boroondara,-378.022,1.450.565,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,43 Kellett Gr,0.25533907430700326,0.4391611821427822,S,Nelson,28/05/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.6878992577035065,0.10669361786801343,Boroondara,-377.916,1.450.352,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,3/40 Rowland St,-0.9689330524639671,-0.2166372422745775,S,Jellis,28/05/2016,-0.8127942480690212,-0.03761177209725928,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-0.9181431490718966,0.10669361786801343,Boroondara,-378.126,1.450.534,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,6/108 Walpole St,0.25533907430700326,-0.7720165329530291,VB,hockingstuart,28/05/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,0.10669361786801343,Boroondara,-377.978,1.450.333,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,31 Argyle Rd,1.4796112010779736,2.578703541804418,VB,Kay,28/08/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,2.6370276935133345,0.7670637549592622,0.8980649632776315,0.8781441968918616,Boroondara,-378.033,1.450.526,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,82 Parkhill Rd,0.25533907430700326,0.8674795280903703,S,Marshall,28/08/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.4350757064089824,1.123605744763086,Boroondara,-378.052,1.450.489,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,26 Queen St,0.25533907430700326,1.646240157085985,PI,Jellis,28/08/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,0.933464812255496,-0.6212685223237165,-0.2437308102892566,-1.9972625067424816,Boroondara,-378.074,1.450.318,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,34 Alfred St,0.25533907430700326,2.578703541804418,S,Kay,30/07/2016,-0.8127942480690212,-0.03761177209725928,0.2784982769255558,0.933464812255496,2.155396032242241,1.1270514783061558,0.10669361786801343,Boroondara,-378.107,14.505.100.000.000.000,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew,28/60 Harp Rd,-2.1932051792349374,-1.2331248001214852,VB,Jellis,30/07/2016,-0.8127942480690212,-0.03761177209725928,-2.1818201939507693,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,1.3340013572241356,Boroondara,-377.999,1.450.544,Southern Metropolitan,0.6927772266741459,Boroondara,False,True
Kew,49 Princess St,1.4796112010779736,2.568456691422897,S,Marshall,30/07/2016,-0.8127942480690212,-0.03761177209725928,1.5086575123637183,2.6370276935133345,0.7670637549592622,1.026673827882693,-2.69858121494598,Boroondara,-378.043,1.450.291,Southern Metropolitan,0.6927772266741459,Boroondara,False,False
Kew East,43 Oswin St,1.4796112010779736,2.578703541804418,S,Marshall,03/09/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,0.933464812255496,0.7670637549592622,0.93570658218643,0.10669361786801343,Boroondara,-377.936,1.450.566,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,4/34 Strathalbyn St,-0.9689330524639671,-0.7720165329530291,S,Nelson,03/09/2016,-0.4370392311685913,-0.026356918173049786,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,0.10669361786801343,Boroondara,-377.971,1.450.514,Southern Metropolitan,-1.127865221370739,Boroondara,False,True
Kew East,73 Belford Rd,0.25533907430700326,1.5437716532707726,S,Jellis,04/03/2017,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,2.155396032242241,0.7412248844909711,0.10669361786801343,Boroondara,-377.955,1.450.473,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,2/37 Strathalbyn St,-0.9689330524639671,-0.8027570840975927,S,Nelson,07/05/2016,-0.4370392311685913,-0.026356918173049786,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,-0.24396573623373577,Boroondara,-377.969,1.450.511,Southern Metropolitan,-1.127865221370739,Boroondara,False,True
Kew East,52 Frater St,0.25533907430700326,1.8921645662424948,S,Jellis,10/12/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,0.7670637549592622,0.8102345191571017,-0.9452844444372341,Boroondara,-37.789,1.450.616,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,1 Meldrum St,1.4796112010779736,1.2568598425881776,S,Jellis,12/11/2016,-0.4370392311685913,-0.026356918173049786,1.5086575123637183,0.933464812255496,0.7670637549592622,1.0956834625488237,0.10669361786801343,Boroondara,-377.916,1.450.529,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,96 Kilby Rd,0.25533907430700326,1.2671066929696988,S,Nelson,13/08/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.9043385664290979,-1.1907459923084587,Boroondara,-377.922,1.450.518,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,7 Violet Gr,1.4796112010779736,1.7077212593751123,PI,Marshall,15/10/2016,-0.4370392311685913,-0.026356918173049786,1.5086575123637183,0.933464812255496,2.155396032242241,0.5718375994013778,-1.2959437985389832,Boroondara,-37.799,1.450.578,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,33a Westbrook St,0.25533907430700326,0.6215551189338604,S,Nelson,15/10/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.11198514410846183,0.10669361786801343,Boroondara,-377.956,1.450.525,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,44 Westbrook St,0.25533907430700326,1.810189763190325,S,Jellis,15/10/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,0.7670637549592622,1.324669977577348,0.10669361786801343,Boroondara,-377.951,145.053,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,36 Belford Rd,1.4796112010779736,0.6522956700784242,SP,Nelson,17/09/2016,-0.4370392311685913,-0.026356918173049786,1.5086575123637183,0.933464812255496,0.7670637549592622,0.1389589819501949,-1.2959437985389832,Boroondara,-377.981,1.450.472,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,1/173 Kilby Rd,-0.9689330524639671,0.23217480443605304,S,Fletchers,19/11/2016,-0.4370392311685913,-0.026356918173049786,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,0.10669361786801343,Boroondara,-377.927,1.450.597,Southern Metropolitan,-1.127865221370739,Boroondara,False,True
Kew East,174 Kilby Rd,1.4796112010779736,2.4147539357000785,VB,Jellis,22/05/2016,-0.4370392311685913,-0.026356918173049786,1.5086575123637183,0.933464812255496,0.7670637549592622,0.8698337490960326,-0.9452844444372341,Boroondara,-37.793,1.450.592,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,1/50 Hartwood St,0.25533907430700326,0.7240236227490728,SA,Nelson,22/08/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,0.933464812255496,0.7670637549592622,0.0009397126179336975,1.3340013572241356,Boroondara,-377.938,1.450.545,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,9a Arden Ct,0.25533907430700326,1.9802874795235776,S,Noel,24/09/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,0.933464812255496,0.7670637549592622,0.03858133152673221,1.5093310342750101,Boroondara,-377.917,1.450.585,Southern Metropolitan,-1.127865221370739,Boroondara,True,False
Kew East,36 Belford Rd,1.4796112010779736,0.6522956700784242,SP,Nelson,24/09/2016,-0.4370392311685913,-0.026356918173049786,1.5086575123637183,0.933464812255496,0.7670637549592622,0.1389589819501949,-1.2959437985389832,Boroondara,-377.981,1.450.472,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,3/14 Arden Ct,0.25533907430700326,1.2773535433512202,S,Fletchers,25/02/2017,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.519769348953779,1.5794629050953601,Boroondara,-377.923,1.450.595,Southern Metropolitan,-1.127865221370739,Boroondara,True,False
Kew East,35 Frater St,0.25533907430700326,1.5847590547968575,S,Fletchers,27/06/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.8917913601261651,0.10669361786801343,Boroondara,-377.902,145.061,Southern Metropolitan,-1.127865221370739,Boroondara,False,False
Kew East,1/2 Kitchener St,0.25533907430700326,0.5395803158816904,S,Lindellas,27/06/2016,-0.4370392311685913,-0.026356918173049786,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.4068444922273835,0.8080123260715119,Boroondara,-377.966,145.048,Southern Metropolitan,-1.127865221370739,Boroondara,True,False
Kooyong,6/1 Monaro Rd,-0.9689330524639671,0.6010614181708179,S,hockingstuart,15/10/2016,-0.6941347690478328,0.4463469466437488,-0.9516609585126067,0.933464812255496,0.7670637549592622,-1.2976961397356148,0.10669361786801343,Stonnington,-378.407,1.450.343,Southern Metropolitan,-1.6690666383678934,Stonnington,False,False
Maidstone,12 Bosquet St,0.25533907430700326,-0.6695480291378165,S,Sweeney,03/09/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,2.155396032242241,0.4714599489779151,0.10669361786801343,Maribyrnong,-377.832,1.448.745,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,3 Crefden St,0.25533907430700326,-0.7822633833345503,S,Jas,03/09/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.7801238797396354,1.4041332280444854,Maribyrnong,-377.773,1.448.725,Western Metropolitan,-0.842171719732364,Maribyrnong,True,False
Maidstone,27 Dunedin St,0.25533907430700326,-0.5773263757041254,S,Burnham,03/09/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.5091015678867136,0.10669361786801343,Maribyrnong,-377.808,1.448.678,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,32 Ringtail Cct,1.4796112010779736,-0.34984629723435373,S,Rendina,03/09/2016,-0.10083737394189096,-1.039293771351904,1.5086575123637183,0.933464812255496,0.7670637549592622,-0.33156125440978645,1.5794629050953601,Maribyrnong,-377.833,1.448.817,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,8/101 Ballarat Rd,-0.9689330524639671,-1.479049209277995,PI,Burnham,03/12/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,2.886797162292486,-0.24396573623373577,Maribyrnong,-377.863,1.448.769,Western Metropolitan,-0.842171719732364,Maribyrnong,False,True
Maidstone,19 Norfolk St,-0.9689330524639671,-0.5855238560093423,S,Jas,03/12/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,-2.0096007996066954,-0.7863974828911018,-1.6466031526407325,Maribyrnong,-37.789,1.448.813,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,5/16 Omar St,0.25533907430700326,-0.731029131426944,SP,Biggin,03/12/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.6264206025287081,0.10669361786801343,Maribyrnong,-377.806,1.448.714,Western Metropolitan,-0.842171719732364,Maribyrnong,True,False
Maidstone,26 Inkerman St,0.25533907430700326,0.41661811130343546,SP,Biggin,04/02/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.5498799883712453,0.10669361786801343,Maribyrnong,-377.863,144.881,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,4/27 Baird St,0.25533907430700326,-0.6183137772302103,SP,Sweeney,04/03/2017,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,-0.6212685223237165,-0.8083550939212343,1.5794629050953601,Maribyrnong,-377.898,1.448.722,Western Metropolitan,-0.842171719732364,Maribyrnong,True,False
Maidstone,3 Hutton St,0.25533907430700326,-0.23918031311392426,SP,Biggin,04/03/2017,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.5404695836440457,0.10669361786801343,Maribyrnong,-37.786,144.871,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,2/45 Cathcart St,-0.9689330524639671,-1.0486814932541026,S,Jas,04/06/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-0.8209023002241671,0.10669361786801343,Maribyrnong,-377.844,1.448.791,Western Metropolitan,-0.842171719732364,Maribyrnong,False,True
Maidstone,21 Pullar St,0.25533907430700326,-1.0384346428725815,SP,Jas,04/06/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.3378348575612529,-0.24396573623373577,Maribyrnong,-377.838,1.448.724,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,29 Rosamond Rd,0.25533907430700326,-0.5568326749410829,SP,Biggin,07/11/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.3409716591369861,0.10669361786801343,Maribyrnong,-377.858,1.448.834,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,25 Carlyle St,0.25533907430700326,-0.656227123641839,S,Biggin,08/10/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,-0.6212685223237165,-0.5134957458023126,0.10669361786801343,Maribyrnong,-377.905,1.448.762,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,2/120 Suffolk St,-0.9689330524639671,-1.0138422019569304,SP,Sweeney,08/10/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-0.8459967128300327,1.3340013572241356,Maribyrnong,-377.895,1.448.667,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,7 Wallace St,0.25533907430700326,-0.5650301552462998,S,Sweeney/Advantage,08/10/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,0.933464812255496,-0.6212685223237165,-0.5480005631353779,-0.41929541328461034,Maribyrnong,-377.882,1.448.784,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,11 Madden St,1.4796112010779736,0.10511385970518959,S,Burnham,10/09/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,-0.6212685223237165,0.7318144797637715,-1.6466031526407325,Maribyrnong,-37.79,1.448.815,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,3/20 Burns St,0.25533907430700326,-0.976953540583454,PI,Burnham,10/12/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.7205246498007044,0.10669361786801343,Maribyrnong,-377.868,1.448.772,Western Metropolitan,-0.842171719732364,Maribyrnong,False,True
Maidstone,44 Inkerman St,-0.9689330524639671,0.006744096042585638,SP,Prof.,10/12/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,0.7670637549592622,0.8980649632776315,0.10669361786801343,Maribyrnong,-377.861,1.448.791,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,1/165 Mitchell St,0.25533907430700326,-0.853991336005199,PI,LJ,10/12/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.42566530168178274,0.10669361786801343,Maribyrnong,-377.817,1.448.685,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,67 Norfolk St,0.25533907430700326,-0.3211551161660942,S,Nelson,10/12/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,-0.6212685223237165,0.5341959804925792,-2.347921860844231,Maribyrnong,-377.885,1.448.771,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,4/4 Crefden St,-0.9689330524639671,-1.35608700469974,SP,Biggin,11/02/2017,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,-0.6212685223237165,-1.2976961397356148,1.4742650988648354,Maribyrnong,-377.776,1.448.723,Western Metropolitan,-0.842171719732364,Maribyrnong,False,True
Maidstone,16 Lindenow St,0.25533907430700326,-0.212538502121969,S,Sweeney,12/11/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,2.155396032242241,0.3585350922515195,0.10669361786801343,Maribyrnong,-37.779,1.448.829,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,10 Thomson St,0.25533907430700326,-0.3375500767765282,SP,Sweeney,12/11/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.35665566701565216,-0.5946250903354849,Maribyrnong,-377.896,1.448.752,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,67 Ballarat Rd,-0.9689330524639671,-0.7187329109691185,SP,Jas,13/08/2016,-0.10083737394189096,-1.039293771351904,-0.9516609585126067,-0.7700980690023425,0.7670637549592622,-0.45075971428764844,-2.347921860844231,Maribyrnong,-377.871,1.448.791,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,1/166 Mitchell St,0.25533907430700326,-0.6633999189089038,SP,Biggin,14/05/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,-0.7700980690023425,0.7670637549592622,-0.4037076906516503,-1.9972625067424816,Maribyrnong,-377.813,1.448.678,Western Metropolitan,-0.842171719732364,Maribyrnong,False,False
Maidstone,1/27 Baird St,0.25533907430700326,-0.5506845647121701,S,Sweeney,15/10/2016,-0.10083737394189096,-1.039293771351904,0.2784982769255558,0.933464812255496,0.7670637549592622,-0.6138733962257753,0.10669361786801343,Maribyrnong,-377.895,1.448.723,Western Metropolitan,-0.842171719732364,Maribyrnong,True,False
